display_position,editorial_player_key,editorial_team_abbr,editorial_team_full_name,editorial_team_key,eligible_positions,is_undroppable,player_id,player_key,position_type,primary_position,uniform_number,bye_weeks.week,headshot.size,headshot.url,name.ascii_first,name.ascii_last,name.first,name.full,name.last,draft_analysis.average_pick,draft_analysis.average_round,draft_analysis.average_cost,draft_analysis.percent_drafted,status,has_player_notes,player_notes_last_timestamp
K,nfl.p.8414,LV,Las Vegas Raiders,nfl.t.13,['K'],0,8414,273.p.8414,K,K,4,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Justin,Medlock,Justin,Justin Medlock,Medlock,0.0,0.0,0.0,0.0,,,
TE,nfl.p.8416,Phi,Philadelphia Eagles,nfl.t.21,['TE'],0,8416,273.p.8416,O,TE,87,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brent,Celek,Brent,Brent Celek,Celek,121.1,12.9,2.0,0.97,,,
WR,nfl.p.8426,Mia,Miami Dolphins,nfl.t.15,['WR'],0,8426,273.p.8426,O,WR,19,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Legedu,Naanee,Legedu,Legedu Naanee,Naanee,0.0,0.0,0.0,0.0,,,
QB,nfl.p.8428,Pit,Pittsburgh Steelers,nfl.t.23,['QB'],0,8428,273.p.8428,O,QB,10,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Troy,Smith,Troy,Troy Smith,Smith,0.0,0.0,0.0,0.0,,,
K,nfl.p.8432,NE,New England Patriots,nfl.t.17,['K'],0,8432,273.p.8432,K,K,6,9,small,https://s.yimg.com/iu/api/res/1.2/WnFtjO2DIevU8VKHtpvq2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112021/8432.png,Nick,Folk,Nick,Nick Folk,Folk,117.2,12.3,2.3,0.03,,,
RB,nfl.p.8435,Ari,Arizona Cardinals,nfl.t.22,['RB'],0,8435,273.p.8435,O,RB,45,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Reagan,Maui'a,Reagan,Reagan Maui'a,Maui'a,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8440,Ari,Arizona Cardinals,nfl.t.22,['RB'],0,8440,273.p.8440,O,RB,31,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Thomas,Clayton,Thomas,Thomas Clayton,Clayton,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8445,Ari,Arizona Cardinals,nfl.t.22,['RB'],0,8445,273.p.8445,O,RB,30,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Korey,Hall,Korey,Korey Hall,Hall,0.0,0.0,0.0,0.0,,,
K,nfl.p.8447,GB,Green Bay Packers,nfl.t.9,['K'],0,8447,273.p.8447,K,K,2,10,small,https://s.yimg.com/iu/api/res/1.2/BW0oX5KC9Fkdm6uHL3T9PA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232021/8447.png,Mason,Crosby,Mason,Mason Crosby,Crosby,78.8,8.7,2.8,1.0,,,
QB,nfl.p.8459,Ten,Tennessee Titans,nfl.t.10,['QB'],0,8459,273.p.8459,O,QB,5,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jordan,Palmer,Jordan,Jordan Palmer,Palmer,0.0,0.0,0.0,0.0,,,
QB,nfl.p.8471,Cle,Cleveland Browns,nfl.t.5,['QB'],0,8471,273.p.8471,O,QB,4,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Tyler,Thigpen,Tyler,Tyler Thigpen,Thigpen,0.0,0.0,0.0,0.0,,,
TE,nfl.p.8476,NO,New Orleans Saints,nfl.t.18,['TE'],0,8476,273.p.8476,O,TE,83,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Derek,Schouman,Derek,Derek Schouman,Schouman,0.0,0.0,0.0,0.0,,,
TE,nfl.p.8497,Cin,Cincinnati Bengals,nfl.t.4,['TE'],0,8497,273.p.8497,O,TE,46,8,small,https://s.yimg.com/iu/api/res/1.2/g4zrok7auqH21h06tYX.kQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202021/8497.png,Clark,Harris,Clark,Clark Harris,Harris,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8498,Atl,Atlanta Falcons,nfl.t.1,['RB'],0,8498,273.p.8498,O,RB,44,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jason,Snelling,Jason,Jason Snelling,Snelling,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8504,Ind,Indianapolis Colts,nfl.t.11,['RB'],0,8504,273.p.8504,O,RB,44,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ahmad,Bradshaw,Ahmad,Ahmad Bradshaw,Bradshaw,63.8,7.1,11.0,1.0,,,
RB,nfl.p.8524,TB,Tampa Bay Buccaneers,nfl.t.27,['RB'],0,8524,273.p.8524,O,RB,28,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,D.J.,Ware,D.J.,D.J. Ware,Ware,0.0,0.0,0.0,0.0,,,
QB,nfl.p.8544,KC,Kansas City Chiefs,nfl.t.12,['QB'],0,8544,273.p.8544,O,QB,8,7,small,https://s.yimg.com/iu/api/res/1.2/4PKCbs5JjYf7VvhwZwN3ig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/8544.png,Matt,Moore,Matt,Matt Moore,Moore,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8561,Was,Washington Commanders,nfl.t.28,['RB'],0,8561,273.p.8561,O,RB,39,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Pierre,Thomas,Pierre,Pierre Thomas,Thomas,124.3,13.4,4.3,0.11,,,
K,nfl.p.8565,Ari,Arizona Cardinals,nfl.t.22,['K'],0,8565,273.p.8565,K,K,5,10,small,https://s.yimg.com/iu/api/res/1.2/hsLefmJp480W1P35sYG44Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042021/8565.png,Matt,Prater,Matt,Matt Prater,Prater,110.8,11.7,1.3,0.55,,,
QB,nfl.p.8571,Ari,Arizona Cardinals,nfl.t.22,['QB'],0,8571,273.p.8571,O,QB,2,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Richard,Bartel,Richard,Richard Bartel,Bartel,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8609,Ten,Tennessee Titans,nfl.t.10,['WR'],0,8609,273.p.8609,O,WR,14,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Eric,Weems,Eric,Eric Weems,Weems,0.0,0.0,0.0,0.0,,,
QB,nfl.p.8622,TB,Tampa Bay Buccaneers,nfl.t.27,['QB'],0,8622,273.p.8622,O,QB,7,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brett,Ratliff,Brett,Brett Ratliff,Ratliff,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8627,Det,Detroit Lions,nfl.t.8,['WR'],0,8627,273.p.8627,O,WR,12,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Matt,Willis,Matt,Matt Willis,Willis,0.0,0.0,0.0,0.0,,,
TE,nfl.p.8661,SF,San Francisco 49ers,nfl.t.25,['TE'],0,8661,273.p.8661,O,TE,43,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Gijon,Robinson,Gijon,Gijon Robinson,Robinson,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8678,Bal,Baltimore Ravens,nfl.t.33,['WR'],0,8678,273.p.8678,O,WR,18,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Logan,Payne,Logan,Logan Payne,Payne,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8693,NE,New England Patriots,nfl.t.17,['WR'],0,8693,273.p.8693,O,WR,16,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jesse,Holley,Jesse,Jesse Holley,Holley,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8705,NYJ,New York Jets,nfl.t.20,['WR'],0,8705,273.p.8705,O,WR,86,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Titus,Ryan,Titus,Titus Ryan,Ryan,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8739,Ten,Tennessee Titans,nfl.t.10,['RB'],0,8739,273.p.8739,O,RB,44,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jackie,Battle,Jackie,Jackie Battle,Battle,0.0,0.0,0.0,0.0,,,
QB,nfl.p.8780,Ind,Indianapolis Colts,nfl.t.11,['QB'],0,8780,273.p.8780,O,QB,2,4,small,https://s.yimg.com/iu/api/res/1.2/HlPbBUHQOfHwzsiORBcE6w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192021/8780.png,Matt,Ryan,Matt,Matt Ryan,Ryan,61.7,6.9,10.3,1.0,,,
RB,nfl.p.8781,Dal,Dallas Cowboys,nfl.t.6,['RB'],0,8781,273.p.8781,O,RB,20,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Darren,McFadden,Darren,Darren McFadden,McFadden,11.5,1.6,34.1,1.0,,,
RB,nfl.p.8790,Car,Carolina Panthers,nfl.t.29,['RB'],0,8790,273.p.8790,O,RB,28,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jonathan,Stewart,Jonathan,Jonathan Stewart,Stewart,93.7,10.2,4.5,1.0,,,
QB,nfl.p.8795,NYJ,New York Jets,nfl.t.20,['QB'],0,8795,273.p.8795,O,QB,19,9,small,https://s.yimg.com/iu/api/res/1.2/rhgV6Vq2MlDnVX.Iv9_KUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08162021/8795.png,Joe,Flacco,Joe,Joe Flacco,Flacco,125.4,13.4,1.8,0.69,,,
RB,nfl.p.8799,Pit,Pittsburgh Steelers,nfl.t.23,['RB'],0,8799,273.p.8799,O,RB,23,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Felix,Jones,Felix,Felix Jones,Jones,121.1,13.2,2.1,0.03,,,
RB,nfl.p.8800,Ari,Arizona Cardinals,nfl.t.22,['RB'],0,8800,273.p.8800,O,RB,28,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Rashard,Mendenhall,Rashard,Rashard Mendenhall,Mendenhall,116.5,12.5,2.5,0.34,,,
RB,nfl.p.8801,Ten,Tennessee Titans,nfl.t.10,['RB'],0,8801,273.p.8801,O,RB,23,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Chris,Johnson,Chris,Chris Johnson,Johnson,9.7,1.3,40.1,1.0,,,
TE,nfl.p.8807,Mia,Miami Dolphins,nfl.t.15,['TE'],0,8807,273.p.8807,O,TE,81,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dustin,Keller,Dustin,Dustin Keller,Keller,132.0,14.0,1.4,0.78,,,
WR,nfl.p.8810,KC,Kansas City Chiefs,nfl.t.12,['WR'],0,8810,273.p.8810,O,WR,17,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Donnie,Avery,Donnie,Donnie Avery,Avery,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8811,Det,Detroit Lions,nfl.t.8,['WR'],0,8811,273.p.8811,O,WR,11,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Devin,Thomas,Devin,Devin Thomas,Thomas,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8813,LV,Las Vegas Raiders,nfl.t.13,['WR'],0,8813,273.p.8813,O,WR,82,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jordy,Nelson,Jordy,Jordy Nelson,Nelson,33.4,4.0,26.1,1.0,,,
TE,nfl.p.8815,Ari,Arizona Cardinals,nfl.t.22,['TE'],0,8815,273.p.8815,O,TE,89,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,John,Carlson,John,John Carlson,Carlson,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8819,Chi,Chicago Bears,nfl.t.3,['WR'],0,8819,273.p.8819,O,WR,19,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Eddie,Royal,Eddie,Eddie Royal,Royal,0.0,0.0,0.0,0.0,,,
RB,nfl.p.8821,NYJ,New York Jets,nfl.t.20,['RB'],0,8821,273.p.8821,O,RB,22,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Matt,Forte,Matt,Matt Forte,Forte,15.5,2.2,28.5,1.0,,,
WR,nfl.p.8823,SF,San Francisco 49ers,nfl.t.25,['WR'],0,8823,273.p.8823,O,WR,14,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jerome,Simpson,Jerome,Jerome Simpson,Simpson,127.9,14.0,1.2,0.04,,,
TE,nfl.p.8825,NE,New England Patriots,nfl.t.17,['TE'],0,8825,273.p.8825,O,TE,83,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Fred,Davis,Fred,Fred Davis,Davis,65.9,7.4,10.9,1.0,,,
WR,nfl.p.8826,LV,Las Vegas Raiders,nfl.t.13,['WR'],0,8826,273.p.8826,O,WR,1,5,small,https://s.yimg.com/iu/api/res/1.2/z2m3Je4l9xJmUj7gNCdyZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112021/8826.png,DeSean,Jackson,DeSean,DeSean Jackson,Jackson,62.3,6.9,12.7,1.0,,,
RB,nfl.p.8832,Bal,Baltimore Ravens,nfl.t.33,['RB'],0,8832,273.p.8832,O,RB,27,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ray,Rice,Ray,Ray Rice,Rice,2.8,1.0,49.3,1.0,,,
QB,nfl.p.8834,KC,Kansas City Chiefs,nfl.t.12,['QB'],0,8834,273.p.8834,O,QB,4,7,small,https://s.yimg.com/iu/api/res/1.2/yibYfVXITaRHvzusW64fOQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202021/8834.png,Chad,Henne,Chad,Chad Henne,Henne,0.0,0.0,0.0,0.0,,,
WR,nfl.p.8835,NYJ,New York Jets,nfl.t.20,['WR'],0,8835,273.p.8835,O,WR,89,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dexter,Jackson,Dexter,Dexter Jackson,Jackson,0.0,0.0,0.0,0.0,,,
